-1.37		0.131188		-0.363974		-0.621309		0.698099
-1.36		0.134912		-0.371574		-0.628266		0.695692
-1.35		0.138713		-0.379235		-0.635067		0.692828
-1.34		0.142593		-0.386953		-0.641705		0.6895
-1.33		0.14655		-0.394725		-0.648168		0.685704
-1.32		0.150587		-0.402548		-0.654449		0.681433
-1.31		0.154703		-0.410418		-0.660539		0.676683
-1.3		0.158899		-0.418332		-0.666429		0.67145
-1.29		0.163175		-0.426286		-0.672108		0.665731
-1.28		0.167532		-0.434276		-0.677569		0.659522
-1.27		0.17197		-0.442298		-0.682802		0.65282
-1.26		0.17649		-0.450348		-0.687798		0.645625
-1.25		0.181091		-0.458422		-0.692548		0.637933
-1.24		0.185774		-0.466515		-0.697043		0.629745
-1.23		0.190539		-0.474622		-0.701274		0.621061
-1.22		0.195386		-0.482739		-0.705232		0.61188
-1.21		0.200315		-0.490862		-0.708908		0.602203
-1.2		0.205327		-0.498985		-0.712294		0.592033
-1.19		0.210421		-0.507103		-0.715381		0.581372
-1.18		0.215597		-0.515211		-0.718161		0.570223
-1.17		0.220855		-0.523304		-0.720625		0.558589
-1.16		0.226195		-0.531376		-0.722765		0.546474
-1.15		0.231616		-0.539422		-0.724572		0.533885
-1.14		0.237119		-0.547436		-0.72604		0.520826
-1.13		0.242703		-0.555412		-0.72716		0.507304
-1.12		0.248367		-0.563345		-0.727925		0.493326
-1.11		0.254112		-0.571229		-0.728328		0.4789
-1.1		0.259936		-0.579057		-0.728361		0.464035
-1.09		0.265839		-0.586823		-0.728018		0.448741
-1.08		0.27182		-0.594522		-0.727293		0.433026
-1.07		0.277879		-0.602147		-0.726178		0.416902
-1.06		0.284014		-0.609691		-0.724669		0.40038
-1.05		0.290226		-0.617148		-0.722759		0.383473
-1.04		0.296513		-0.624512		-0.720443		0.366193
-1.03		0.302873		-0.631775		-0.717716		0.348554
-1.02		0.309307		-0.638932		-0.714573		0.330571
-1.01		0.315813		-0.645975		-0.71101		0.312257
-1		0.322389		-0.652897		-0.707024		0.293629
-0.99		0.329035		-0.659693		-0.702609		0.274703
-0.98		0.335749		-0.666355		-0.697764		0.255497
-0.97		0.342529		-0.672876		-0.692486		0.236026
-0.96		0.349375		-0.679249		-0.686771		0.21631
-0.95		0.356285		-0.685468		-0.680618		0.196368
-0.94		0.363257		-0.691525		-0.674026		0.176218
-0.93		0.370289		-0.697414		-0.666993		0.15588
-0.92		0.37738		-0.703127		-0.659519		0.135376
-0.91		0.384528		-0.708658		-0.651604		0.114725
-0.9		0.391731		-0.714		-0.643247		0.0939501
-0.89		0.398987		-0.719145		-0.63445		0.073072
-0.88		0.406295		-0.724088		-0.625213		0.0521134
-0.87		0.413651		-0.728821		-0.61554		0.0310969
-0.86		0.421054		-0.733338		-0.605431		0.0100456
-0.85		0.428502		-0.737632		-0.594889		-0.0110169
-0.84		0.435992		-0.741696		-0.583919		-0.032067
-0.83		0.443522		-0.745524		-0.572523		-0.0530805
-0.82		0.451089		-0.749109		-0.560706		-0.0740333
-0.81		0.458692		-0.752446		-0.548472		-0.0949007
-0.8		0.466327		-0.755527		-0.535828		-0.115658
-0.79		0.473992		-0.758346		-0.522778		-0.136281
-0.78		0.481684		-0.760898		-0.509329		-0.156743
-0.77		0.489401		-0.763177		-0.495489		-0.177021
-0.76		0.497139		-0.765176		-0.481264		-0.197089
-0.75		0.504896		-0.76689		-0.466663		-0.216921
-0.74		0.512669		-0.768315		-0.451693		-0.236494
-0.73		0.520455		-0.769443		-0.436364		-0.255782
-0.72		0.528251		-0.77027		-0.420686		-0.27476
-0.71		0.536053		-0.770792		-0.404668		-0.293403
-0.7		0.54386		-0.771003		-0.388321		-0.311687
-0.69		0.551667		-0.770898		-0.371656		-0.329589
-0.68		0.559471		-0.770473		-0.354684		-0.347083
-0.67		0.567269		-0.769725		-0.337418		-0.364146
-0.66		0.575058		-0.768648		-0.319869		-0.380756
-0.65		0.582835		-0.767238		-0.302051		-0.396888
-0.64		0.590595		-0.765494		-0.283977		-0.412522
-0.63		0.598336		-0.76341		-0.265661		-0.427634
-0.62		0.606055		-0.760984		-0.247116		-0.442204
-0.61		0.613747		-0.758213		-0.228359		-0.456211
-0.6		0.621409		-0.755094		-0.209402		-0.469634
-0.59		0.629038		-0.751625		-0.190263		-0.482455
-0.58		0.636629		-0.747803		-0.170957		-0.494653
-0.57		0.644181		-0.743627		-0.151499		-0.506211
-0.56		0.651688		-0.739096		-0.131907		-0.517112
-0.55		0.659148		-0.734207		-0.112197		-0.527339
-0.54		0.666556		-0.72896		-0.0923862		-0.536876
-0.53		0.673909		-0.723353		-0.072492		-0.545708
-0.52		0.681204		-0.717388		-0.0525321		-0.553821
-0.51		0.688437		-0.711062		-0.0325243		-0.561202
-0.5		0.695603		-0.704377		-0.0124866		-0.567839
-0.49		0.7027		-0.697333		0.00756247		-0.573721
-0.48		0.709724		-0.68993		0.0276046		-0.578837
-0.47		0.716672		-0.682169		0.0476211		-0.583179
-0.46		0.723538		-0.674052		0.0675932		-0.586737
-0.45		0.730321		-0.66558		0.087502		-0.589506
-0.44		0.737016		-0.656756		0.107329		-0.591478
-0.43		0.743621		-0.647581		0.127054		-0.59265
-0.42		0.75013		-0.638058		0.146659		-0.593017
-0.41		0.756541		-0.62819		0.166124		-0.592576
-0.4		0.762851		-0.61798		0.185431		-0.591328
-0.39		0.769055		-0.607431		0.20456		-0.58927
-0.38		0.775151		-0.596547		0.223492		-0.586404
-0.37		0.781136		-0.585333		0.242209		-0.582731
-0.36		0.787004		-0.573792		0.260692		-0.578256
-0.35		0.792755		-0.56193		0.278921		-0.572983
-0.34		0.798384		-0.54975		0.296879		-0.566916
-0.33		0.803887		-0.53726		0.314547		-0.560063
-0.32		0.809263		-0.524463		0.331907		-0.552432
-0.31		0.814508		-0.511366		0.34894		-0.544032
-0.3		0.819618		-0.497976		0.36563		-0.534873
-0.29		0.824592		-0.484298		0.381959		-0.524966
-0.28		0.829425		-0.470339		0.39791		-0.514325
-0.27		0.834116		-0.456106		0.413466		-0.502962
-0.26		0.838661		-0.441607		0.428611		-0.490893
-0.25		0.843058		-0.426848		0.443329		-0.478132
-0.24		0.847305		-0.411838		0.457603		-0.464699
-0.23		0.851398		-0.396585		0.47142		-0.450609
-0.22		0.855336		-0.381097		0.484764		-0.435883
-0.21		0.859115		-0.365382		0.49762		-0.420539
-0.2		0.862735		-0.349449		0.509976		-0.4046
-0.19		0.866192		-0.333306		0.521817		-0.388087
-0.18		0.869484		-0.316964		0.533131		-0.371023
-0.17		0.87261		-0.300431		0.543906		-0.353432
-0.16		0.875568		-0.283717		0.55413		-0.335337
